Importance	Ngram	Frequency in sex Columns	Frequency in Non sex Columns
3184	k_i	0.0	0.0013633265167007499
3185	-tr	0.0	0.00564806699776025
3186	2n_	0.0	0.0006816632583503749
3187	i56	0.0	9.738046547862498e-05
3188	vil	0.0	0.0009738046547862498
3189	hbv	0.0	0.0013633265167007499
3190	or2	0.0	0.0025318921024442497
3191	sip	0.0	0.0019476093095724997
3192	ldt	0.0	0.00292141396435875
3193	60y	0.0	9.738046547862498e-05
3194	143	0.0	0.007595676307332749
3195	s38	0.0	0.0024345116369656247
3196	210	0.0038461538461538464	0.005745447463238874
3197	/25	0.0	0.00029214139643587495
3198	r3_	0.0	0.005940208394196124
3199	t22	0.0	0.0008764241893076249
3200	p14	0.0	0.002824033498880125
3201	(ho	0.0	0.00038952186191449994
3202	a_a	0.0	0.00564806699776025
3203	e_0	0.011538461538461539	0.0016554679131366248
3204	uou	0.0	0.00029214139643587495
3205	amr	0.0	0.0007790437238289999
3206	arv	0.0	0.002044989775051125
3207	5ml	0.007692307692307693	9.738046547862498e-05
3208	crp	0.0	0.0006816632583503749
3209	419	0.0	0.0034083162917518746
3210	nev	0.0	0.00029214139643587495
3211	5_[	0.0	0.0017528483786152498
3212	35y	0.0	0.00019476093095724997
3213	094	0.0038461538461538464	0.0033109358262732496
3214	nfi	0.0	0.0006816632583503749
3215	d_l	0.0	0.006816632583503749
3216	blu	0.0	0.00038952186191449994
3217	sms	0.0	0.0007790437238289999
3218	iza	0.0	0.0006816632583503749
3219	s09	0.0	0.0007790437238289999
3220	a37	0.0	0.0038952186191449994
3221	p63	0.0	0.0007790437238289999
3222	2lo	0.0	0.00029214139643587495
3223	imu	0.0	0.006134969325153374
3224	2l2	0.0	0.00019476093095724997
3225	mi-	0.0	0.0013633265167007499
3226	/wi	0.0	9.738046547862498e-05
3227	8_k	0.0	0.0013633265167007499
3228	d/o	0.0	0.00029214139643587495
3229	uvm	0.0	9.738046547862498e-05
3230	isc	0.0	0.0016554679131366248
3231	pd_	0.0	0.0024345116369656247
3232	mnd	0.0	0.00019476093095724997
3233	y1_	0.0	0.0016554679131366248
3234	pc3	0.0	0.002824033498880125
3235	yth	0.0038461538461538464	0.0034083162917518746
3236	l/p	0.0	9.738046547862498e-05
3237	(il	0.0	0.0005842827928717499
3238	pa_	0.0	0.0017528483786152498
3239	c10	0.0	0.0041873600155808745
3240	alp	0.0	0.0027266530334014998
3241	133	0.0	0.008277339565683123
3242	tga	0.0	0.0015580874476579997
3243	ubc	0.0	0.0015580874476579997
3244	a-f	0.0	0.00029214139643587495
3245	nsf	0.0	0.008569480962118998
3246	ncb	0.0	0.00019476093095724997
3247	mfm	0.0	9.738046547862498e-05
3248	-80	0.0	0.0018502288440938749
3249	-ri	0.0	0.00038952186191449994
3250	ri_	0.0	0.0024345116369656247
3251	c_e	0.0	0.0036030772227091247
3252	oft	0.0	0.001460706982179375
3253	-1α	0.0	9.738046547862498e-05
3254	pcs	0.0	0.0018502288440938749
3255	rc_	0.0	0.0016554679131366248
3256	1po	0.0	0.00038952186191449994
3257	144	0.0	0.007887817703768623
3258	2_5	0.0	0.0018502288440938749
3259	c79	0.0	0.0005842827928717499
3260	et5	0.0	0.00029214139643587495
3261	7du	0.0	9.738046547862498e-05
3262	5_o	0.0038461538461538464	0.0007790437238289999
3263	5-f	0.0	0.0006816632583503749
3264	hca	0.0	0.00038952186191449994
3265	ras	0.0	0.0041873600155808745
3266	287	0.0	0.004966403739409875
3267	3ht	0.0	9.738046547862498e-05
3268	hkm	0.0	0.00019476093095724997
3269	mr1	0.0	0.0005842827928717499
3270	1y_	0.0	0.00019476093095724997
3271	5c/	0.0	9.738046547862498e-05
3272	b-8	0.0	0.0005842827928717499
3273	rf4	0.0	0.0006816632583503749
3274	ops	0.0038461538461538464	0.005550686532281624
3275	hct	0.0	0.008472100496640374
3276	ed/	0.0	0.0004869023273931249
3277	hgs	0.0	0.00019476093095724997
3278	m_e	0.0	0.0026292725679228747
3279	849	0.0	0.0018502288440938749
3280	ubm	0.0	0.0006816632583503749
3281	fox	0.0	0.0015580874476579997
3282	edh	0.0	0.00038952186191449994
3283	o11	0.0	0.0011685655857434998
3284	p9_	0.0	0.001460706982179375
3285	rs-	0.0	0.0043821209465381246
3286	rs–	0.0	9.738046547862498e-05
3287	t-c	0.0	0.0021423702405297495
3288	sx2	0.0	0.00029214139643587495
3289	p45	0.0	0.0006816632583503749
3290	a_m	0.007692307692307693	0.005745447463238874
3291	h/a	0.0	9.738046547862498e-05
3292	ibl	0.0	0.0011685655857434998
3293	se-	0.0	0.0012659460512221248
3294	228	0.0038461538461538464	0.005063784204888499
3295	nf1	0.0	0.0010711851202648748
3296	+_h	0.0	0.0013633265167007499
3297	4_k	0.0	0.0011685655857434998
3298	tru	0.0	0.0031161748953159995
3299	trc	0.0	0.00038952186191449994
3300	epg	0.007692307692307693	0.006037588859674749
3301	u2o	0.0	0.0025318921024442497
3302	c97	0.0	0.00029214139643587495
3303	1wj	0.0	9.738046547862498e-05
3304	8/g	0.0	0.00019476093095724997
3305	137	0.0	0.0081799591002045
3306	707	0.0	0.0023371311714869996
3307	toi	0.0	0.0022397507060083746
3308	es)	0.0	0.0019476093095724997
3309	ler	0.0	0.0030187944298373745
3310	2_a	0.0	0.005940208394196124
3311	f4)	0.0	9.738046547862498e-05
3312	xim	0.0	0.002044989775051125
3313	43b	0.0	0.00038952186191449994
3314	h_a	0.0	0.004576881877495375
3315	tfi	0.0	0.0005842827928717499
3316	ded	0.0	0.0024345116369656247
3317	has	0.0	0.0026292725679228747
3318	y5y	0.0	0.0023371311714869996
3319	a-c	0.0	0.00292141396435875
3320	ml5	0.0	0.00029214139643587495
3321	301	0.0	0.005745447463238874
3322	mer	0.0	0.006621871652546499
3323	uco	0.0	0.002044989775051125
3324	swn	0.0	9.738046547862498e-05
3325	yhi	0.0	9.738046547862498e-05
3326	ek_	0.0	0.0038952186191449994
3327	kul	0.0	0.00019476093095724997
3328	h42	0.0	0.0006816632583503749
3329	ias	0.0	0.00292141396435875
3330	atg	0.0	0.0013633265167007499
3331	mas	0.0	0.0021423702405297495
3332	igi	0.0	0.0015580874476579997
3333	y_v	0.0	0.0026292725679228747
3334	eph	0.0	0.0012659460512221248
3335	#3_	0.0	0.0023371311714869996
3336	1_w	0.0	0.0041873600155808745
3337	r50	0.0	0.00029214139643587495
3338	y_(	0.0	0.0023371311714869996
3339	-ir	0.0	0.00029214139643587495
3340	ckg	0.0	0.0015580874476579997
3341	258	0.0	0.004869023273931249
3342	nnc	0.0	0.00038952186191449994
3343	mda	0.0	0.008472100496640374
3344	een	0.007692307692307693	0.0031161748953159995
3345	bea	0.0	0.002824033498880125
3346	4n2	0.0	0.0004869023273931249
3347	sf1	0.0	0.0007790437238289999
3348	v2_	0.0	0.0023371311714869996
3349	niv	0.0	0.0036030772227091247
3350	dnd	0.0	0.0004869023273931249
3351	lod	0.0	0.00029214139643587495
3352	mbi	0.0	0.005063784204888499
3353	g_b	0.0	0.0015580874476579997
3354	(bl	0.0	0.00029214139643587495
3355	s05	0.0	0.0012659460512221248
3356	-_c	0.0	0.0024345116369656247
3357	s45	0.0	0.0019476093095724997
3358	)_a	0.0	0.0030187944298373745
3359	cl1	0.0	0.0007790437238289999
3360	lim	0.0	0.0012659460512221248
3361	427	0.0	0.0035056967572304996
3362	ccd	0.0	0.0009738046547862498
3363	mop	0.0	0.0008764241893076249
3364	rds	0.0	0.00038952186191449994
3365	0_d	0.0	0.0037004576881877497
3366	520	0.0	0.0031161748953159995
3367	212	0.0	0.0058428279287175
3368	lnc	0.0	0.005550686532281624
3369	hip	0.0	0.00564806699776025
3370	(sh	0.0	0.0008764241893076249
3371	/pr	0.0	0.0012659460512221248
3372	2_e	0.0	0.0038952186191449994
3373	8a_	0.0	0.002044989775051125
3374	tse	0.0	0.0008764241893076249
3375	2d_	0.0	0.00292141396435875
3376	626	0.0038461538461538464	0.00292141396435875
3377	d_4	0.0	0.0025318921024442497
3378	1um	0.0	0.0022397507060083746
3379	217	0.0	0.005063784204888499
3380	t-1	0.0	0.004479501412016749
3381	7_u	0.0	0.0008764241893076249
3382	ili	0.0	0.007303534910896874
3383	278	0.0	0.00564806699776025
3384	ero	0.0	0.007498295841854124
3385	as/	0.0	0.0004869023273931249
3386	cbp	0.0	0.0006816632583503749
3387	f-7	0.0	0.0026292725679228747
3388	hz1	0.0	0.00038952186191449994
3389	awa	0.0	0.001460706982179375
3390	7-1	0.0	0.0027266530334014998
3391	fus	0.0	0.0030187944298373745
3392	zed	0.0	0.006621871652546499
3393	lu_	0.0	0.0007790437238289999
3394	2_i	0.0	0.0058428279287175
3395	22-	0.0	0.0026292725679228747
3396	ten	0.0	0.007887817703768623
3397	cur	0.0	0.0026292725679228747
3398	s17	0.0	0.003992599084623624
3399	651	0.0	0.0034083162917518746
3400	hps	0.0	0.001460706982179375
3401	epr	0.0	0.0035056967572304996
3402	9mg	0.0	0.0
3403	8g-	0.0	0.00019476093095724997
3404	8g)	0.0	0.0
3405	92y	0.0	0.0
3406	8g/	0.0	0.0
3407	9mj	0.0	0.0
3408	9mi	0.0	0.0
3409	9mh	0.0	0.0
3410	92w	0.0	0.0
3411	8g0	0.0	9.738046547862498e-05
3412	8g1	0.0	0.0
3413	8gt	0.0	0.0
3414	8g2	0.0	9.738046547862498e-05
3415	8g&	0.0	0.0
3416	8g3	0.0	0.0
3417	8g4	0.0	0.0
3418	8g5	0.0	0.0
3419	8g6	0.0	0.0
3420	92x	0.0	0.0
3421	9me	0.0	0.00019476093095724997
3422	8gs	0.0	9.738046547862498e-05
3423	9lt	0.0	0.0
3424	8fz	0.0	0.0
3425	92z	0.0	0.0
3426	8fk	0.0	0.0
3427	93)	0.0	9.738046547862498e-05
3428	93(	0.0	0.0
3429	9mq	0.0	0.0
3430	93%	0.0	0.0
3431	8fl	0.0	9.738046547862498e-05
3432	8fm	0.0	0.0
3433	9ln	0.0	0.0
3434	9mp	0.0	0.0
3435	8fn	0.0	0.0
3436	9mo	0.0	0.0
3437	97x	0.0	0.0
3438	8gy	0.0	0.0
3439	8fy	0.0	0.0
3440	8fo	0.0	0.0
3441	97m	0.0	0.0
3442	9lo	0.0	0.0
3443	8fp	0.0	0.0
3444	8fq	0.0	0.0
3445	9ml	0.0	0.0
3446	8gw	0.0	0.0
3447	8fr	0.0	0.0
3448	8fs	0.0	9.738046547862498e-05
3449	8gv	0.0	0.0
3450	92v	0.0	0.0
3451	8fv	0.0	0.0
3452	8ft	0.0	0.0
3453	97o	0.0	9.738046547862498e-05
3454	9md	0.0	0.0
3455	97t	0.0	0.00019476093095724997
3456	92l	0.0	0.0
3457	92r	0.0	0.0
3458	9m2	0.0	0.0
3459	9m1	0.0	0.0
3460	8gj	0.0	0.0
3461	9m/	0.0	0.0
3462	9m-	0.0	0.0
3463	9m+	0.0	0.0
3464	92q	0.0	0.00019476093095724997
3465	92p	0.0	9.738046547862498e-05
3466	8gl	0.0	9.738046547862498e-05
3467	92m	0.0	0.0
3468	8gn	0.0	0.0
3469	97n	0.0	0.0
3470	97u	0.0	0.0
3471	97w	0.0	0.0
3472	92n	0.0	0.00019476093095724997
3473	9m)	0.0	0.0
3474	9lw	0.0	0.0
3475	9lv	0.0	0.0
3476	92o	0.0	9.738046547862498e-05
3477	9lr	0.0	9.738046547862498e-05
3478	97v	0.0	0.0
3479	9lu	0.0	9.738046547862498e-05
3480	9ls	0.0	0.0
3481	8go	0.0	0.0
3482	9m4	0.0	0.0
3483	8gd	0.0	0.0
3484	8gc	0.0	0.0
3485	8gb	0.0	0.0
3486	97p	0.0	0.00019476093095724997
3487	8g7	0.0	0.0
3488	8g8	0.0	0.0
3489	9mc	0.0	0.0
3490	8g9	0.0	0.0
3491	8g:	0.0	0.0
3492	9mb	0.0	0.0
3493	8g]	0.0	9.738046547862498e-05
3494	9ma	0.0	0.0
3495	97q	0.0	0.0
3496	9m_	0.0	0.0004869023273931249
3497	9lp	0.0	0.0
3498	93+	0.0	0.0
3499	9m]	0.0	0.0
3500	9m8	0.0	9.738046547862498e-05
3501	9lq	0.0	0.0
3502	8gp	0.0	0.0
3503	97r	0.0	9.738046547862498e-05
3504	9m6	0.0	0.0
3505	8g_	0.0	0.0010711851202648748
3506	92t	0.0	0.0
3507	92s	0.0	9.738046547862498e-05
3508	9m5	0.0	0.0
3509	97s	0.0	0.0
3510	8ga	0.0	0.0
3511	8fi	0.0	0.0
3512	9+g	0.0	0.0
3513	9mr	0.0	9.738046547862498e-05
3514	9nl	0.0	0.0
3515	9ns	0.0	0.0
3516	9nr	0.0	0.0
3517	9np	0.0	0.0
3518	8ed	0.0	0.0
3519	8ee	0.0	0.0
3520	8ef	0.0	9.738046547862498e-05
3521	9no	0.0	9.738046547862498e-05
3522	9nn	0.0	0.0
3523	93f	0.0	0.00029214139643587495
3524	8eg	0.0	0.0
3525	93e	0.0	0.00029214139643587495
3526	9nm	0.0	0.0
3527	93d	0.0	0.0
3528	97e	0.0	0.0
3529	8eb	0.0	0.0
3530	97f	0.0	9.738046547862498e-05
3531	8ek	0.0	0.0
3532	97g	0.0	0.0
3533	9nk	0.0	0.0
3534	93c	0.0	9.738046547862498e-05
3535	9nh	0.0	0.00019476093095724997
3536	9ng	0.0	0.0
3537	93b	0.0	0.0
3538	9ne	0.0	0.00019476093095724997
3539	9nc	0.0	0.0
3540	93a	0.0	0.0
3541	9na	0.0	0.0
3542	8en	0.0	0.0
3543	8ec	0.0	0.0
3544	8ea	0.0	0.0
3545	8ff	0.0	0.0
3546	93g	0.0	0.0
3547	8e0	0.0	0.0
3548	8e1	0.0	0.0
3549	8e2	0.0	0.0
3550	8e3	0.0	0.0
3551	93k	0.0	0.0
3552	93j	0.0	0.0
3553	8e4	0.0	0.0
3554	93i	0.0	0.0
3555	8e5	0.0	0.0
3556	8e6	0.0	0.0
3557	8e7	0.0	9.738046547862498e-05
3558	8e8	0.0	0.0
3559	93h	0.0	0.0
3560	8e9	0.0	0.0
3561	8e_	0.0	0.00029214139643587495
3562	97d	0.0	0.0
3563	9oc	0.0	0.0
3564	9ob	0.0	0.0
3565	8e:	0.0	0.0
3566	9o_	0.0	0.00019476093095724997
3567	9o:	0.0	0.0
3568	9o-	0.0	0.0
3569	9nz	0.0	0.0
3570	9nx	0.0	9.738046547862498e-05
3571	9nv	0.0	0.0
3572	9nu	0.0	0.0
3573	8e]	0.0	9.738046547862498e-05
3574	9nt	0.0	0.0
3575	97h	0.0	0.00019476093095724997
3576	8eo	0.0	0.0
3577	97i	0.0	0.0
3578	8f9	0.0	9.738046547862498e-05
3579	9n-	0.0	0.0
3580	8f3	0.0	0.0
3581	8f4	0.0	0.0
3582	8f5	0.0	0.0
3583	8f6	0.0	0.0
3584	9mz	0.0	0.0
3585	935	0.0	0.002044989775051125
3586	9my	0.0	0.0
3587	934	0.0038461538461538464	0.0023371311714869996
3588	933	0.0038461538461538464	0.0018502288440938749
3589	932	0.0	0.0018502288440938749
3590	8f7	0.0	0.0
3591	8f8	0.0	0.0
3592	8f]	0.0	9.738046547862498e-05
3593	8ep	0.0	0.0
3594	931	0.0038461538461538464	0.0026292725679228747
3595	9mu	0.0	0.0
3596	8f_	0.0	0.0004869023273931249
3597	8fb	0.0	0.0
3598	930	0.0	0.002044989775051125
3599	8fc	0.0	0.0
3600	9mt	0.0	0.0
3601	93/	0.0	0.00019476093095724997
3602	93-	0.0	0.0007790437238289999
3603	97l	0.0	0.0
3604	8fd	0.0	0.0
3605	9ms	0.0	0.0
3606	8fe	0.0	0.0
3607	8f2	0.0	0.0
3608	8f1	0.0	9.738046547862498e-05
3609	8f0	0.0	0.0
3610	8f/	0.0	0.0
3611	93]	0.0	0.0005842827928717499
3612	9n_	0.0	0.0006816632583503749
3613	93:	0.0	0.0
3614	97j	0.0	0.00019476093095724997
3615	9n]	0.0	0.0
3616	8er	0.0	0.0
3617	8es	0.0	0.0
3618	9n9	0.0	0.0
3619	9n8	0.0	0.0
3620	8et	0.0	0.0
3621	8eu	0.0	0.0
3622	97k	0.0	0.0
3623	9n7	0.0	0.0
3624	9n6	0.0	0.0
3625	9n5	0.0	0.0
3626	9n4	0.0	0.0
3627	9n3	0.0	9.738046547862498e-05
3628	939	0.0	0.0023371311714869996
3629	9n2	0.0	9.738046547862498e-05
3630	9n1	0.0	0.00019476093095724997
3631	9n0	0.0	0.0
3632	938	0.0038461538461538464	0.002824033498880125
3633	8ev	0.0	9.738046547862498e-05
3634	8ew	0.0	0.0
3635	8ex	0.0	0.0
3636	936	0.0	0.0018502288440938749
3637	8f-	0.0	0.0
3638	8fa	0.0	0.0
3639	97y	0.0	9.738046547862498e-05
3640	8h)	0.0	0.00019476093095724997
3641	9in	0.0	9.738046547862498e-05
3642	929	0.0038461538461538464	0.0022397507060083746
3643	8io	0.0	0.0
3644	8ip	0.0	9.738046547862498e-05
3645	9j_	0.0	0.0
3646	928	0.0	0.0024345116369656247
3647	9j:	0.0	0.0
3648	8iq	0.0	0.0
3649	9j8	0.0	0.0
3650	9j2	0.0	0.0
3651	9j-	0.0	0.0
3652	9iy	0.0	0.0
3653	8ir	0.0	0.0
3654	927	0.0	0.002044989775051125
3655	926	0.0038461538461538464	0.0025318921024442497
3656	8is	0.0	0.0
3657	925	0.0038461538461538464	0.0018502288440938749
3658	9iv	0.0	0.0
3659	9it	0.0	0.0
3660	924	0.0	0.0023371311714869996
3661	8it	0.0	0.0
3662	8iu	0.0	0.0
3663	8j_	0.0	0.0
3664	8ja	0.0	0.0
3665	8jb	0.0	0.0
3666	8jf	0.0	0.0
3667	9ip	0.0	9.738046547862498e-05
3668	923	0.0038461538461538464	0.0025318921024442497
3669	9io	0.0	0.0
3670	922	0.0	0.0025318921024442497
3671	8in	0.0	0.0
3672	92:	0.0	0.0
3673	8im	0.0	0.0
3674	8ii	0.0	0.0
3675	9k0	0.0	0.0
3676	92b	0.0	0.0
3677	8id	0.0	0.0
3678	8if	0.0	0.0
3679	9k-	0.0	0.0
3680	8ig	0.0	0.0
3681	92a	0.0	0.00038952186191449994
3682	98a	0.0	0.0
3683	9k+	0.0	0.0
3684	9k)	0.0	0.0
3685	92]	0.0	0.0005842827928717499
3686	9jz	0.0	0.0
3687	9jy	0.0	0.0
3688	92;	0.0	0.0
3689	8il	0.0	0.0
3690	9jw	0.0	0.0
3691	9jv	0.0	0.0
3692	9ju	0.0	0.0
3693	9jt	0.0	0.0
3694	9jr	0.0	0.0
3695	9jq	0.0	0.0
3696	9jo	0.0	0.0
3697	9ji	0.0	0.0
3698	9jg	0.0	0.0
3699	9jd	0.0	0.0
3700	98b	0.0	0.0
3701	9jc	0.0	0.0
3702	9jb	0.0	0.0
3703	8jh	0.0	0.0
3704	921	0.0038461538461538464	0.0021423702405297495
3705	8h+	0.0	0.0
3706	8ji	0.0	0.0
3707	8kq	0.0	0.0
3708	92/	0.0	0.0
3709	8ku	0.0	0.0
3710	9id	0.0	9.738046547862498e-05
3711	92-	0.0	0.00029214139643587495
3712	8kw	0.0	0.0
3713	8l)	0.0	0.0
3714	9ic	0.0	0.0
3715	8l-	0.0	0.0
3716	9ia	0.0	9.738046547862498e-05
3717	98c	0.0	9.738046547862498e-05
3718	92+	0.0	0.0
3719	92)	0.0	0.0
3720	8l1	0.0	9.738046547862498e-05
3721	9i_	0.0	0.0
3722	8l2	0.0	9.738046547862498e-05
3723	8l3	0.0	0.0
3724	8l4	0.0	9.738046547862498e-05
3725	8l6	0.0	0.0
3726	98d	0.0	9.738046547862498e-05
3727	8l7	0.0	0.0
3728	9i:	0.0	0.0
3729	8l_	0.0	9.738046547862498e-05
3730	8la	0.0	0.0
3731	8lc	0.0	0.0
3732	9i9	0.0	0.0
3733	91y	0.0	0.0
3734	8le	0.0	0.0
3735	8lg	0.0	0.0
3736	9ie	0.0	0.0
3737	8ko	0.0	0.00029214139643587495
3738	9ig	0.0	0.0
3739	8k6	0.0	0.0
3740	8jl	0.0	0.0
3741	920	0.0	0.002824033498880125
3742	8jn	0.0	0.0
3743	8jp	0.0	0.0
3744	8jq	0.0	0.0
3745	8js	0.0	0.0
3746	8ju	0.0	0.0
3747	8jx	0.0	0.0
3748	8jy	0.0	0.0
3749	8k)	0.0	0.0
3750	8k-	0.0	0.0
3751	8k4	0.0	0.0
3752	8k5	0.0	0.0
3753	8k8	0.0	0.0
3754	8km	0.0	0.0
3755	8k:	0.0	0.0
3756	9im	0.0	0.0
3757	8k_	0.0	0.0
3758	8kb	0.0	0.0
3759	8kc	0.0	0.0
3760	8kd	0.0	0.0
3761	9il	0.0	0.0
3762	8kg	0.0	0.0
3763	8kh	0.0	0.0
3764	9ik	0.0	0.0
3765	8kk	0.0	0.0
3766	9ih	0.0	9.738046547862498e-05
3767	8kl	0.0	0.0
3768	92c	0.0	0.00029214139643587495
3769	9k1	0.0	0.0
3770	9k2	0.0	0.0
3771	98_	0.0	0.012367319115785374
3772	9l5	0.0	0.0
3773	8h5	0.0	0.0
3774	9l3	0.0	0.0
3775	9l1	0.0	0.0
3776	9l0	0.0	0.0
3777	8h6	0.0	0.0
3778	8h7	0.0	0.0
3779	8h8	0.0	0.0
3780	9l-	0.0	0.0
3781	98/	0.0	0.0
3782	9l)	0.0	0.0
3783	9ky	0.0	0.0
3784	8h9	0.0	0.0
3785	8h]	0.0	9.738046547862498e-05
3786	9kx	0.0	0.0
3787	9ku	0.0	0.0
3788	8ha	0.0	0.0
3789	9kt	0.0	0.0
3790	8hb	0.0	0.0
3791	8hc	0.0	0.0
3792	8hd	0.0	0.0
3793	9kr	0.0	0.0
3794	8hf	0.0	0.0
3795	8hg	0.0	0.0
3796	8hh	0.0	0.0
3797	8hi	0.0	0.0
3798	8hj	0.0	0.0
3799	980	0.0	0.0019476093095724997
3800	981	0.0	0.0025318921024442497
3801	9l6	0.0	0.0
3802	98-	0.0	0.0005842827928717499
3803	9l7	0.0	0.0
3804	9lj	0.0	0.0
3805	8h-	0.0	0.00029214139643587495
3806	9lm	0.0	0.0
3807	8h0	0.0	0.00019476093095724997
3808	8h1	0.0	0.00019476093095724997
3809	9ll	0.0	0.0
3810	8h2	0.0	0.0
3811	92k	0.0	0.0
3812	8e-	0.0	0.0
3813	92j	0.0	0.0
3814	92i	0.0	0.0
3815	8h3	0.0	0.0
3816	9lk	0.0	0.0
3817	8h4	0.0	0.0
3818	9li	0.0	0.0
3819	9l:	0.0	0.0
3820	98%	0.0	0.0
3821	9lh	0.0	0.0
3822	9lg	0.0	0.0
3823	92g	0.0	0.0
3824	92f	0.0	0.0
3825	9lf	0.0	0.0
3826	98)	0.0	9.738046547862498e-05
3827	9le	0.0	0.0
3828	9ld	0.0	0.0
3829	9lb	0.0	0.0
3830	9la	0.0	0.0
3831	9l_	0.0	9.738046547862498e-05
3832	98+	0.0	9.738046547862498e-05
3833	9kq	0.0	0.0
3834	8hk	0.0	0.0
3835	8hl	0.0	0.0
3836	8i9	0.0	0.0
3837	8hw	0.0	0.0
3838	8hy	0.0	0.0
3839	8i)	0.0	0.0
3840	8i-	0.0	0.0
3841	8i1	0.0	0.0
3842	8i2	0.0	0.0
3843	8i3	0.0	0.0
3844	98:	0.0	0.0
3845	8i5	0.0	0.0
3846	8i6	0.0	0.0
3847	9k:	0.0	0.0
3848	8i7	0.0	0.0
3849	8i8	0.0	0.0
3850	9k9	0.0	0.0
3851	8hv	0.0	0.0
3852	8i:	0.0	0.0
3853	8i_	0.0	9.738046547862498e-05
3854	8ia	0.0	0.0
3855	9k8	0.0	0.0
3856	98;	0.0	0.0
3857	9k7	0.0	0.0
3858	8ib	0.0	0.0
3859	9k6	0.0	0.0
3860	9k5	0.0	0.0
3861	9k4	0.0	0.0
3862	9k3	0.0	0.0
3863	8ic	0.0	0.0
3864	98]	0.0038461538461538464	0.0005842827928717499
3865	9k_	0.0	0.00019476093095724997
3866	9kb	0.0	0.0
3867	982	0.0	0.0022397507060083746
3868	984	0.0	0.002044989775051125
3869	9kp	0.0	0.0
3870	9ko	0.0	0.0
3871	9km	0.0	0.0
3872	9kk	0.0	0.0
3873	9kj	0.0	0.0
3874	8hm	0.0	0.0
3875	9ki	0.0	0.0
3876	9kh	0.0	0.0
3877	8hn	0.0	0.0
3878	92e	0.0	0.0
3879	9kg	0.0	0.0
3880	983	0.0	0.0017528483786152498
3881	9kf	0.0	0.0
3882	9ke	0.0	0.0
3883	8hu	0.0	0.0
3884	985	0.0	0.0018502288440938749
3885	986	0.0	0.0021423702405297495
3886	987	0.0	0.0025318921024442497
3887	988	0.0	0.002044989775051125
3888	8ho	0.0	9.738046547862498e-05
3889	8hp	0.0	0.0004869023273931249
3890	9kd	0.0	0.0
3891	92d	0.0	0.0
3892	9kc	0.0	0.0
3893	8hr	0.007692307692307693	0.0031161748953159995
3894	8hs	0.0	0.0
3895	989	0.0	0.0015580874476579997
3896	8ht	0.0	0.0
3897	93l	0.0	9.738046547862498e-05
3898	93n	0.0	0.00019476093095724997
3899	8e)	0.0	0.0
3900	96h	0.0	0.0011685655857434998
3901	9tq	0.0	0.0
3902	95]	0.0038461538461538464	0.0005842827928717499
3903	8bj	0.0	0.0
3904	96d	0.0	0.0
3905	8bk	0.0	0.0
3906	8bl	0.0	0.0
3907	8bm	0.0	9.738046547862498e-05
3908	9tp	0.0	0.0
3909	8bn	0.0	0.0
3910	95:	0.0	0.0
3911	959	0.0038461538461538464	0.0017528483786152498
3912	8bp	0.0	0.0
3913	8bq	0.0	0.0
3914	9to	0.0	0.0
3915	8br	0.0	0.0
3916	8bs	0.0	0.0
3917	96e	0.0	0.0
3918	8bt	0.0	9.738046547862498e-05
3919	9tn	0.0	9.738046547862498e-05
3920	8bu	0.0	0.0
3921	958	0.0038461538461538464	0.0021423702405297495
3922	8bv	0.0	0.0
3923	9tm	0.0	0.0
3924	9tl	0.0	0.0
3925	96f	0.0	0.0
3926	957	0.0	0.0019476093095724997
3927	96g	0.0	0.0
3928	8bw	0.0	0.0
3929	8bx	0.0	0.0
3930	8bi	0.0	0.0
3931	8bh	0.0	0.0
3932	9tr	0.0	9.738046547862498e-05
3933	9tu	0.0	9.738046547862498e-05
3934	8b6	0.0	0.0
3935	8b7	0.0	0.0
3936	9tz	0.0	0.0
3937	8b8	0.0	0.0
3938	95e	0.0	0.0
3939	9ty	0.0	0.0
3940	95d	0.0	0.0
3941	95c	0.0	0.0
3942	8b9	0.0	9.738046547862498e-05
3943	8b:	0.0	0.0
3944	95b	0.0	0.0
3945	8b]	0.0	9.738046547862498e-05
3946	9tx	0.0	0.0
3947	9tt	0.0	0.0
3948	8bf	0.0	0.0
3949	96:	0.0	0.0
3950	8b_	0.0	0.0013633265167007499
3951	9ts	0.0	0.0
3952	95a	0.0	0.00029214139643587495
3953	8ba	0.0	0.0
3954	96]	0.0038461538461538464	0.0006816632583503749
3955	96a	0.0	0.0
3956	96b	0.0	0.0
3957	8bb	0.0	9.738046547862498e-05
3958	8bc	0.0	9.738046547862498e-05
3959	8bd	0.0	0.0
3960	8be	0.0	0.0
3961	96c	0.0	9.738046547862498e-05
3962	956	0.0038461538461538464	0.0016554679131366248
3963	9tk	0.0	0.0
3964	8b5	0.0	0.0
3965	9ti	0.0	0.0
3966	9tc	0.0	0.0
3967	8c_	0.0	0.0010711851202648748
3968	9tb	0.0	0.0
3969	9ta	0.0	0.0
3970	8ca	0.0	0.0
3971	94y	0.0	0.0
3972	9t_	0.0	0.00038952186191449994
3973	9t]	0.0	0.0
3974	9t9	0.0	0.0
3975	9t8	0.0	0.0
3976	9t7	0.0	0.0
3977	96k	0.0	0.0
3978	9t5	0.0	0.0
3979	96l	0.0	9.738046547862498e-05
3980	96m	0.0	9.738046547862498e-05
3981	9t4	0.0	0.0
